project_name,sys_sample_code,station,date_time,chemical_name,cas_rn,fraction,result_value,result_unit,method_detection_limit,detection_limit_unit,quantitation_limit,lab_qualifiers,validator_qualifiers,interpreted_qualifiers
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,nickel,7440-02-0,t,2.6,ug/l,0.45,ug/l,1,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,nickel,7440-02-0,t,1.8,ug/l,0.45,ug/l,1,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,nitrate+nitrite as nitrogen,no3no2n,t,1.52,mg/l,7e-04,mg/l,0.002,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,nitrate+nitrite as nitrogen,no3no2n,t,1.26,mg/l,7e-04,mg/l,0.002,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,"nitrogen, ammonia (as n)",7664-41-7,t,0.0165,mg/l,8e-04,mg/l,0.005,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,"nitrogen, ammonia (as n)",7664-41-7,t,0.0385,mg/l,8e-04,mg/l,0.005,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,"nitrogen, nitrate (as n)",14797-55-8,t,1.52,mg/l,,mg/l,0.01,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,"nitrogen, nitrate (as n)",14797-55-8,t,1.25,mg/l,,mg/l,0.01,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,"nitrogen, nitrite",14797-65-0,t,,mg/l,0.002,mg/l,0.01,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,"nitrogen, nitrite",14797-65-0,t,0.014,mg/l,0.004,mg/l,0.01,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,ph,ph,t,8.11,ph units,,ph units,,h,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,ph,ph,t,7.8,ph units,,ph units,,h,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,"phosphorus, total (as p)",7723-14-0,t,0.181,mg/l,0.02,mg/l,0.03,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,"phosphorus, total (as p)",7723-14-0,t,0.179,mg/l,0.008,mg/l,0.012,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,silver,7440-22-4,t,,ug/l,0.131,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,silver,7440-22-4,t,,ug/l,0.131,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,temperature of ph analysis,temp,t,26.2,deg c,,deg c,,h,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,temperature of ph analysis,temp,t,19.3,deg c,,deg c,,h,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,"total dissolved solids (residue, filterable)",tds,t,406,mg/l,4,mg/l,10,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,"total dissolved solids (residue, filterable)",tds,t,335,mg/l,4,mg/l,10,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,turbidity,turb,t,5.58,ntu,0.06,ntu,0.1,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,turbidity,turb,t,3.34,ntu,0.06,ntu,0.1,,a,
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-09-20 09:05:00,zinc,7440-66-6,t,4.9,ug/l,3,ug/l,5,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-29.9,13-walk-29.9,2017-10-11 14:20:00,zinc,7440-66-6,t,5.6,ug/l,3,ug/l,5,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,"alkalinity, total (as caco3)",alk,t,158,mg/l,1,mg/l,2,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,"alkalinity, total (as caco3)",alk,t,151,mg/l,1,mg/l,2,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,aluminum,7429-90-5,t,155,ug/l,2.7,ug/l,10,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,aluminum,7429-90-5,t,217,ug/l,13.5,ug/l,50,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,arsenic,7440-38-2,t,0.98,ug/l,0.389,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,arsenic,7440-38-2,t,0.429,ug/l,0.389,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,cadmium,7440-43-9,t,,ug/l,0.182,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,cadmium,7440-43-9,t,,ug/l,0.182,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,chloride (as cl),16887-00-6,t,107,mg/l,0.6,mg/l,10,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,chloride (as cl),16887-00-6,t,112,mg/l,0.4,mg/l,6,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,chlorophyll a,479-61-8,t,2.48,ug/l,,ug/l,0.22,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,chlorophyll a,479-61-8,t,1.68,ug/l,,ug/l,0.11,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,conductivity at 25 degrees celsius,cond,t,706,umhos/cm,,umhos/cm,,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,conductivity at 25 degrees celsius,cond,t,762,umhos/cm,,umhos/cm,,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,copper,7440-50-8,t,3.6,ug/l,0.652,ug/l,1,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,copper,7440-50-8,t,3.3,ug/l,0.652,ug/l,1,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,hardness (as caco3),hard,t,212,mg/l,0.7,mg/l,20,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,hardness (as caco3),hard,t,230,mg/l,0.7,mg/l,20,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,iron,7439-89-6,t,337,ug/l,55.4,ug/l,100,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,iron,7439-89-6,t,413,ug/l,55.4,ug/l,100,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,lead,7439-92-1,t,0.562,ug/l,0.405,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,lead,7439-92-1,t,0.647,ug/l,0.405,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,magnesium,7439-95-4,t,16000,ug/l,110,ug/l,1000,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,magnesium,7439-95-4,t,16600,ug/l,110,ug/l,1000,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,nickel,7440-02-0,t,2.6,ug/l,0.45,ug/l,1,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,nickel,7440-02-0,t,2.3,ug/l,0.45,ug/l,1,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,nitrate+nitrite as nitrogen,no3no2n,t,1.59,mg/l,7e-04,mg/l,0.002,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,nitrate+nitrite as nitrogen,no3no2n,t,1.5,mg/l,7e-04,mg/l,0.002,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,"nitrogen, ammonia (as n)",7664-41-7,t,0.0246,mg/l,8e-04,mg/l,0.005,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,"nitrogen, ammonia (as n)",7664-41-7,t,0.0479,mg/l,8e-04,mg/l,0.005,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,"nitrogen, nitrate (as n)",14797-55-8,t,1.59,mg/l,,mg/l,0.01,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,"nitrogen, nitrate (as n)",14797-55-8,t,1.48,mg/l,,mg/l,0.01,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,"nitrogen, nitrite",14797-65-0,t,,mg/l,0.002,mg/l,0.01,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,"nitrogen, nitrite",14797-65-0,t,0.016,mg/l,0.004,mg/l,0.01,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,ph,ph,t,7.92,ph units,,ph units,,h,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,ph,ph,t,7.73,ph units,,ph units,,h,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,"phosphorus, total (as p)",7723-14-0,t,0.195,mg/l,0.02,mg/l,0.03,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,"phosphorus, total (as p)",7723-14-0,t,0.186,mg/l,0.008,mg/l,0.012,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,silver,7440-22-4,t,,ug/l,0.131,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,silver,7440-22-4,t,,ug/l,0.131,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,temperature of ph analysis,temp,t,23.9,deg c,,deg c,,h,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,temperature of ph analysis,temp,t,19.2,deg c,,deg c,,h,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,"total dissolved solids (residue, filterable)",tds,t,387,mg/l,4,mg/l,10,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,"total dissolved solids (residue, filterable)",tds,t,390,mg/l,4,mg/l,10,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,turbidity,turb,t,7.03,ntu,0.06,ntu,0.1,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,turbidity,turb,t,3.33,ntu,0.06,ntu,0.1,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-09-19 12:35:00,zinc,7440-66-6,t,5.5,ug/l,3,ug/l,5,,a,
wallkill special study 2017,13-walk-35.6,13-walk-35.6,2017-10-11 13:30:00,zinc,7440-66-6,t,6.2,ug/l,3,ug/l,5,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,"alkalinity, total (as caco3)",alk,t,168,mg/l,1,mg/l,2,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,"alkalinity, total (as caco3)",alk,t,164,mg/l,1,mg/l,2,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,aluminum,7429-90-5,t,260,ug/l,13.5,ug/l,50,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,aluminum,7429-90-5,t,280,ug/l,26.9,ug/l,100,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,arsenic,7440-38-2,t,0.587,ug/l,0.389,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,arsenic,7440-38-2,t,0.587,ug/l,0.389,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,cadmium,7440-43-9,t,,ug/l,0.182,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,cadmium,7440-43-9,t,,ug/l,0.182,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,chloride (as cl),16887-00-6,t,94.7,mg/l,0.2,mg/l,2,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,chloride (as cl),16887-00-6,t,96.9,mg/l,0.2,mg/l,2,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,chlorophyll a,479-61-8,t,5.27,ug/l,,ug/l,0.23,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,chlorophyll a,479-61-8,t,3.66,ug/l,,ug/l,0.25,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,conductivity at 25 degrees celsius,cond,t,683,umhos/cm,,umhos/cm,,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,conductivity at 25 degrees celsius,cond,t,732,umhos/cm,,umhos/cm,,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,copper,7440-50-8,t,2.5,ug/l,0.652,ug/l,1,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,copper,7440-50-8,t,2.3,ug/l,0.652,ug/l,1,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,hardness (as caco3),hard,t,222,mg/l,0.7,mg/l,20,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,hardness (as caco3),hard,t,220,mg/l,0.7,mg/l,20,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,iron,7439-89-6,t,623,ug/l,55.4,ug/l,100,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,iron,7439-89-6,t,619,ug/l,55.4,ug/l,100,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,lead,7439-92-1,t,0.56,ug/l,0.405,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,lead,7439-92-1,t,0.542,ug/l,0.405,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,magnesium,7439-95-4,t,17800,ug/l,110,ug/l,1000,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,magnesium,7439-95-4,t,18700,ug/l,110,ug/l,1000,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,nickel,7440-02-0,t,2.7,ug/l,0.45,ug/l,1,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,nickel,7440-02-0,t,2.4,ug/l,0.45,ug/l,1,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,nitrate+nitrite as nitrogen,no3no2n,t,1.15,mg/l,7e-04,mg/l,0.002,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,nitrate+nitrite as nitrogen,no3no2n,t,1.11,mg/l,7e-04,mg/l,0.002,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,"nitrogen, ammonia (as n)",7664-41-7,t,0.0272,mg/l,8e-04,mg/l,0.005,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,"nitrogen, ammonia (as n)",7664-41-7,t,0.0723,mg/l,8e-04,mg/l,0.005,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,"nitrogen, nitrate (as n)",14797-55-8,t,1.15,mg/l,,mg/l,0.01,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,"nitrogen, nitrate (as n)",14797-55-8,t,1.08,mg/l,,mg/l,0.01,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,"nitrogen, nitrite",14797-65-0,t,,mg/l,0.002,mg/l,0.01,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,"nitrogen, nitrite",14797-65-0,t,0.026,mg/l,0.004,mg/l,0.01,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,ph,ph,t,7.86,ph units,,ph units,,h,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,ph,ph,t,7.69,ph units,,ph units,,h,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,"phosphorus, total (as p)",7723-14-0,t,0.0932,mg/l,0.002,mg/l,0.003,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,"phosphorus, total (as p)",7723-14-0,t,0.122,mg/l,0.004,mg/l,0.006,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,silver,7440-22-4,t,,ug/l,0.131,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,silver,7440-22-4,t,,ug/l,0.131,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,temperature of ph analysis,temp,t,23.8,deg c,,deg c,,h,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,temperature of ph analysis,temp,t,19.3,deg c,,deg c,,h,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,"total dissolved solids (residue, filterable)",tds,t,364,mg/l,4,mg/l,10,,r,holding time error
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,"total dissolved solids (residue, filterable)",tds,t,379,mg/l,4,mg/l,10,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,turbidity,turb,t,13.1,ntu,0.06,ntu,0.1,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,turbidity,turb,t,4.62,ntu,0.06,ntu,0.1,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-09-19 11:20:00,zinc,7440-66-6,t,5.9,ug/l,3,ug/l,5,,a,
wallkill special study 2017,13-walk-46.6,13-walk-46.6,2017-10-11 12:10:00,zinc,7440-66-6,t,5.4,ug/l,3,ug/l,5,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,"alkalinity, total (as caco3)",alk,t,161,mg/l,1,mg/l,2,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,"alkalinity, total (as caco3)",alk,t,148,mg/l,1,mg/l,2,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,aluminum,7429-90-5,t,335,ug/l,13.5,ug/l,50,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,aluminum,7429-90-5,t,312,ug/l,26.9,ug/l,100,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,arsenic,7440-38-2,t,0.997,ug/l,0.389,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,arsenic,7440-38-2,t,0.856,ug/l,0.389,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,cadmium,7440-43-9,t,,ug/l,0.182,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,cadmium,7440-43-9,t,,ug/l,0.182,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,chloride (as cl),16887-00-6,t,91.2,mg/l,0.2,mg/l,2,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,chloride (as cl),16887-00-6,t,93,mg/l,0.2,mg/l,2,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,chlorophyll a,479-61-8,t,8.99,ug/l,,ug/l,0.4,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,chlorophyll a,479-61-8,t,6.66,ug/l,,ug/l,0.17,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,conductivity at 25 degrees celsius,cond,t,623,umhos/cm,,umhos/cm,,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,conductivity at 25 degrees celsius,cond,t,680,umhos/cm,,umhos/cm,,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,copper,7440-50-8,t,2.7,ug/l,0.652,ug/l,1,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,copper,7440-50-8,t,1.9,ug/l,0.652,ug/l,1,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,hardness (as caco3),hard,t,210,mg/l,0.7,mg/l,20,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,hardness (as caco3),hard,t,215,mg/l,0.7,mg/l,20,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,iron,7439-89-6,t,810,ug/l,55.4,ug/l,100,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,iron,7439-89-6,t,772,ug/l,55.4,ug/l,100,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,lead,7439-92-1,t,0.965,ug/l,0.405,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,lead,7439-92-1,t,0.951,ug/l,0.405,ug/l,1,j,j,estimated value due to lab error
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,magnesium,7439-95-4,t,17400,ug/l,110,ug/l,1000,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,magnesium,7439-95-4,t,16200,ug/l,110,ug/l,1000,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,nickel,7440-02-0,t,2.6,ug/l,0.45,ug/l,1,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,nickel,7440-02-0,t,2,ug/l,0.45,ug/l,1,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,nitrate+nitrite as nitrogen,no3no2n,t,1.29,mg/l,7e-04,mg/l,0.002,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,nitrate+nitrite as nitrogen,no3no2n,t,0.893,mg/l,7e-04,mg/l,0.002,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,"nitrogen, ammonia (as n)",7664-41-7,t,0.0441,mg/l,8e-04,mg/l,0.005,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,"nitrogen, ammonia (as n)",7664-41-7,t,0.0894,mg/l,8e-04,mg/l,0.005,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,"nitrogen, nitrate (as n)",14797-55-8,t,1.27,mg/l,,mg/l,0.01,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,"nitrogen, nitrate (as n)",14797-55-8,t,0.872,mg/l,,mg/l,0.01,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,"nitrogen, nitrite",14797-65-0,t,0.014,mg/l,0.002,mg/l,0.01,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,"nitrogen, nitrite",14797-65-0,t,0.021,mg/l,0.004,mg/l,0.01,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,ph,ph,t,7.81,ph units,,ph units,,h,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,ph,ph,t,7.6,ph units,,ph units,,h,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,"phosphorus, total (as p)",7723-14-0,t,0.0489,mg/l,0.002,mg/l,0.003,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,"phosphorus, total (as p)",7723-14-0,t,0.066,mg/l,0.002,mg/l,0.003,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,silver,7440-22-4,t,,ug/l,0.131,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,silver,7440-22-4,t,,ug/l,0.131,ug/l,1,u,u,analyte was analyzed for but not detected
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,temperature of ph analysis,temp,t,24.4,deg c,,deg c,,h,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,temperature of ph analysis,temp,t,19.2,deg c,,deg c,,h,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,"total dissolved solids (residue, filterable)",tds,t,340,mg/l,4,mg/l,10,,r,holding time error
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,"total dissolved solids (residue, filterable)",tds,t,320,mg/l,4,mg/l,10,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,turbidity,turb,t,13.3,ntu,0.06,ntu,0.1,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,turbidity,turb,t,3.22,ntu,0.06,ntu,0.1,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-09-19 09:35:00,zinc,7440-66-6,t,14.5,ug/l,3,ug/l,5,,a,
wallkill special study 2017,13-walk-60.1,13-walk-60.1,2017-10-11 10:02:00,zinc,7440-66-6,t,12.7,ug/l,3,ug/l,5,,a,
