project_name,sys_sample_code,station,date_time,fraction,cas_rn,chemical_name,result_value,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,method_detection_limit,quantitation_limit,result_unit,detection_limit_unit
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7429-90-5,aluminum,149,,a,,2.3,10,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7440-38-2,arsenic,1.4,,a,,0.39,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7440-43-9,cadmium,0.55,j,j,estimated value due to lab error,0.064,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7440-70-2,calcium,34100,,a,,110,1000,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,16887-00-6,chloride (as cl),54.1,,a,,0.2,2,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,479-61-8,chlorophyll a,3.03,,a,,,0.53,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7440-50-8,copper,1.9,,a,,0.66,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,hard,hardness (as caco3),105,,a,,,6.62,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7439-89-6,iron,472,,a,,13,100,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7439-92-1,lead,1.2,,a,,0.067,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7439-95-4,magnesium,4940,,a,,29,1000,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7440-02-0,nickel,1.2,,a,,0.26,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,no3no2n,nitrate+nitrite as nitrogen,0.216,,a,,7e-04,0.002,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,kn,nitrogen,0.78,,a,,,0.1,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7664-41-7,"nitrogen, ammonia (as n)",0.012,,a,,8e-04,0.005,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,kn,"nitrogen, kjeldahl, total",0.57,,a,,0.08,0.1,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,14797-55-8,"nitrogen, nitrate (as n)",0.216,,a,,,0.01,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,14797-65-0,"nitrogen, nitrite",,u,u,analyte was analyzed for but not detected,0.007,0.01,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7723-14-0,"phosphorus, total (as p)",0.0629,,a,,0.002,0.005,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7440-22-4,silver,,u,u,analyte was analyzed for but not detected,0.039,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,tds,"total dissolved solids (residue, filterable)",222,,a,,4,10,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,turb,turbidity,3.58,,a,,0.06,0.1,ntu,ntu
wallkill ras 2018,13-pkil-0.4-08152018-w,13-pkil-0.4,2018-08-15 16:22:00,t,7440-66-6,zinc,6.4,,a,,2.5,5,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,alk,"alkalinity, total (as caco3)",100,,a,,1,2,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7429-90-5,aluminum,76.2,,a,,2.3,10,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7440-38-2,arsenic,1.4,,a,,0.39,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7440-43-9,cadmium,,u,u,analyte was analyzed for but not detected,0.064,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7440-70-2,calcium,40500,,a,,110,1000,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,16887-00-6,chloride (as cl),68.4,,a,,0.2,2,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,479-61-8,chlorophyll a,1.09,,a,,,0.038,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7440-50-8,copper,1.6,,a,,0.66,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,hard,hardness (as caco3),126,,a,,,6.62,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7439-89-6,iron,208,,a,,13,100,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7439-92-1,lead,0.31,j,j,estimated value due to lab error,0.067,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7439-95-4,magnesium,5970,,a,,29,1000,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7440-02-0,nickel,0.83,j,j,estimated value due to lab error,0.26,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,no3no2n,nitrate+nitrite as nitrogen,0.334,,a,,7e-04,0.002,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,kn,nitrogen,0.73,,a,,,0.1,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7664-41-7,"nitrogen, ammonia (as n)",0.0104,,a,,8e-04,0.005,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,kn,"nitrogen, kjeldahl, total",0.4,,a,,0.08,0.1,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,14797-55-8,"nitrogen, nitrate (as n)",0.334,,a,,,0.01,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,14797-65-0,"nitrogen, nitrite",,u,u,analyte was analyzed for but not detected,0.007,0.01,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7723-14-0,"phosphorus, total (as p)",0.0667,,a,,0.002,0.005,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7440-22-4,silver,,u,u,analyte was analyzed for but not detected,0.039,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,tds,"total dissolved solids (residue, filterable)",250,,a,,4,10,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,turb,turbidity,1.98,,j,estimated value due to equipment blank error,0.06,0.1,ntu,ntu
wallkill ras 2018,13-pkil-0.4-09062018-w,13-pkil-0.4,2018-09-06 14:57:00,t,7440-66-6,zinc,,u,u,analyte was analyzed for but not detected,2.5,5,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,alk,"alkalinity, total (as caco3)",74.8,,a,,1,2,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7429-90-5,aluminum,192,,a,,2.3,10,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7440-38-2,arsenic,0.71,j,j,estimated value due to lab error,0.39,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7440-43-9,cadmium,,u,u,analyte was analyzed for but not detected,0.064,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7440-70-2,calcium,28600,,a,,110,1000,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,16887-00-6,chloride (as cl),47.8,,a,,0.2,2,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,479-61-8,chlorophyll a,0.676,,a,,,0.053,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7440-50-8,copper,1.6,,a,,0.66,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,hard,hardness (as caco3),89.6,,a,,,6.62,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7439-89-6,iron,387,,a,,13,100,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7439-92-1,lead,0.43,j,j,estimated value due to lab error,0.067,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7439-95-4,magnesium,4440,,a,,29,1000,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7440-02-0,nickel,0.75,j,j,estimated value due to lab error,0.26,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,no3no2n,nitrate+nitrite as nitrogen,0.357,,a,,7e-04,0.002,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,kn,nitrogen,0.81,,a,,,0.1,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7664-41-7,"nitrogen, ammonia (as n)",0.007,,a,,8e-04,0.005,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,kn,"nitrogen, kjeldahl, total",0.45,,a,,0.08,0.1,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,14797-55-8,"nitrogen, nitrate (as n)",0.357,,a,,,0.01,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,14797-65-0,"nitrogen, nitrite",,u,u,analyte was analyzed for but not detected,0.007,0.01,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7723-14-0,"phosphorus, total (as p)",0.0404,,a,,0.002,0.005,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7440-22-4,silver,,u,u,analyte was analyzed for but not detected,0.039,1,ug/l,ug/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,tds,"total dissolved solids (residue, filterable)",199,,a,,4,10,mg/l,mg/l
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,turb,turbidity,3.13,,a,,0.06,0.1,ntu,ntu
wallkill ras 2018,13-pkil-0.4-10022018-w,13-pkil-0.4,2018-10-02 15:44:00,t,7440-66-6,zinc,3,j,j,estimated value due to lab error,2.5,5,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,alk,"alkalinity, total (as caco3)",115,,a,,1,2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7429-90-5,aluminum,296,,a,,23,100,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7440-38-2,arsenic,1.3,,a,,0.39,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7440-43-9,cadmium,,u,u,analyte was analyzed for but not detected,0.064,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7440-70-2,calcium,33700,,a,,110,1000,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,16887-00-6,chloride (as cl),66.9,,a,,0.2,2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,479-61-8,chlorophyll a,12.9,,a,,,0.46,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7440-50-8,copper,2.8,,a,,0.66,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,hard,hardness (as caco3),138,,a,,,6.62,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7439-89-6,iron,742,n,r,lab error,13,100,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7439-92-1,lead,0.98,j,j,estimated value due to lab error,0.067,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7439-95-4,magnesium,13000,,a,,29,1000,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7440-02-0,nickel,1.1,,a,,0.26,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,no3no2n,nitrate+nitrite as nitrogen,0.308,,a,,7e-04,0.002,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,kn,nitrogen,0.92,,a,,,0.2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7664-41-7,"nitrogen, ammonia (as n)",0.0553,,r,precision error,8e-04,0.005,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,kn,"nitrogen, kjeldahl, total",0.61,,a,,0.08,0.2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,14797-55-8,"nitrogen, nitrate (as n)",0.308,,a,,,0.01,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,14797-65-0,"nitrogen, nitrite",,u,u,analyte was analyzed for but not detected,0.007,0.01,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7723-14-0,"phosphorus, total (as p)",0.113,,a,,0.01,0.025,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7440-22-4,silver,,u,u,analyte was analyzed for but not detected,0.039,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,tds,"total dissolved solids (residue, filterable)",256,,a,,4,10,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,turb,turbidity,6.23,,a,,0.06,0.1,ntu,ntu
wallkill ras 2018,13-poch-1.8-07242018-ws,13-poch-1.8,2018-07-24 15:30:00,t,7440-66-6,zinc,9.6,,a,,2.5,5,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,alk,"alkalinity, total (as caco3)",108,,a,,1,2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7429-90-5,aluminum,533,,a,,11.5,50,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7440-38-2,arsenic,1.5,,a,,0.39,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7440-43-9,cadmium,0.09,j,j,estimated value due to lab error,0.064,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7440-70-2,calcium,33700,,a,,110,1000,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,16887-00-6,chloride (as cl),57.2,,a,,0.2,2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,479-61-8,chlorophyll a,2.52,,a,,,0.085,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7440-50-8,copper,3,,a,,0.66,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,hard,hardness (as caco3),137,,a,,,6.62,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7439-89-6,iron,1640,,a,,13,100,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7439-92-1,lead,1.9,,a,,0.067,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7439-95-4,magnesium,12800,,a,,29,1000,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7440-02-0,nickel,1.8,,a,,0.26,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,no3no2n,nitrate+nitrite as nitrogen,0.495,,a,,7e-04,0.002,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,kn,nitrogen,1.33,,a,,,0.2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7664-41-7,"nitrogen, ammonia (as n)",0.0556,,r,precision error,8e-04,0.005,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,kn,"nitrogen, kjeldahl, total",0.84,b,r,lab error,0.08,0.2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,14797-55-8,"nitrogen, nitrate (as n)",0.482,,a,,,0.01,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,14797-65-0,"nitrogen, nitrite",0.013,,a,,0.007,0.01,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7723-14-0,"phosphorus, total (as p)",0.156,,a,,0.01,0.025,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7440-22-4,silver,,u,u,analyte was analyzed for but not detected,0.039,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,tds,"total dissolved solids (residue, filterable)",235,,a,,4,10,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,turb,turbidity,17.8,,a,,0.06,0.1,ntu,ntu
wallkill ras 2018,13-poch-1.8-08142018-ws,13-poch-1.8,2018-08-14 13:45:00,t,7440-66-6,zinc,9.5,,a,,2.5,5,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,alk,"alkalinity, total (as caco3)",161,,a,,1,2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7429-90-5,aluminum,175,,a,,2.3,10,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7440-38-2,arsenic,1.3,,a,,0.39,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7440-43-9,cadmium,,u,u,analyte was analyzed for but not detected,0.064,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7440-70-2,calcium,48900,e,j,estimated value due to lab error,110,1000,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,16887-00-6,chloride (as cl),71,,r,accuracy error,0.2,2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,479-61-8,chlorophyll a,1.58,,a,,,0.08,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7440-50-8,copper,2.3,,a,,0.66,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,hard,hardness (as caco3),199,,a,,,6.62,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7439-89-6,iron,730,,a,,13,100,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7439-92-1,lead,0.95,j,j,estimated value due to lab error,0.067,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7439-95-4,magnesium,18600,,a,,29,1000,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7440-02-0,nickel,1.3,,a,,0.26,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,no3no2n,nitrate+nitrite as nitrogen,0.483,,a,,7e-04,0.002,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,kn,nitrogen,1.15,,j,estimated value due to equipment blank error,,0.1,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7664-41-7,"nitrogen, ammonia (as n)",0.0483,,a,,8e-04,0.005,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,kn,"nitrogen, kjeldahl, total",0.66,,j,estimated value due to equipment blank error,0.08,0.1,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,14797-55-8,"nitrogen, nitrate (as n)",0.483,,a,,,0.01,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,14797-65-0,"nitrogen, nitrite",,u,u,analyte was analyzed for but not detected,0.007,0.01,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7723-14-0,"phosphorus, total (as p)",0.109,,a,,0.004,0.01,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7440-22-4,silver,,u,u,analyte was analyzed for but not detected,0.039,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,tds,"total dissolved solids (residue, filterable)",318,,a,,4,10,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,turb,turbidity,10.3,,a,,0.06,0.1,ntu,ntu
wallkill ras 2018,13-poch-1.8-09052018-w,13-poch-1.8,2018-09-05 15:15:00,t,7440-66-6,zinc,5.6,,a,,2.5,5,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-10032018-w,13-poch-1.8,2018-10-03 14:15:00,t,alk,"alkalinity, total (as caco3)",88.4,,a,,1,2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-10032018-w,13-poch-1.8,2018-10-03 14:15:00,t,7429-90-5,aluminum,464,,a,,23,100,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-10032018-w,13-poch-1.8,2018-10-03 14:15:00,t,7440-38-2,arsenic,1.4,,a,,0.39,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-10032018-w,13-poch-1.8,2018-10-03 14:15:00,t,7440-43-9,cadmium,,u,u,analyte was analyzed for but not detected,0.064,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-10032018-w,13-poch-1.8,2018-10-03 14:15:00,t,7440-70-2,calcium,26900,,a,,110,1000,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-10032018-w,13-poch-1.8,2018-10-03 14:15:00,t,16887-00-6,chloride (as cl),30.5,,a,,0.2,2,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-10032018-w,13-poch-1.8,2018-10-03 14:15:00,t,479-61-8,chlorophyll a,1.45,,a,,,0.08,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-10032018-w,13-poch-1.8,2018-10-03 14:15:00,t,7440-50-8,copper,3.1,,a,,0.66,1,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-10032018-w,13-poch-1.8,2018-10-03 14:15:00,t,hard,hardness (as caco3),105,,a,,,6.62,mg/l,mg/l
wallkill ras 2018,13-poch-1.8-10032018-w,13-poch-1.8,2018-10-03 14:15:00,t,7439-89-6,iron,996,,a,,13,100,ug/l,ug/l
wallkill ras 2018,13-poch-1.8-10032018-w,13-poch-1.8,2018-10-03 14:15:00,t,7439-92-1,lead,1.2,,a,,0.067,1,ug/l,ug/l
